customer_id,age,gender,city,job_role,employment_type,income,credit_score,savings_rate,existing_loan_balance,account_balance,joined_date
1543,36,Female,Lake Robertland,Product Manager,Salaried,1061829,456,0.35,13607,440280,2020-10-03
1544,37,Non-binary,East Mathewburgh,Product Manager,Contract,750326,838,0.6,444582,386851,2022-12-03
1545,38,Non-binary,Port Donnaville,Designer,Freelance,1199202,513,0.37,698269,351428,2025-02-23
1546,28,Male,West Kennethport,Data Scientist,Freelance,1750455,575,0.35,0,177011,2021-12-17
1547,29,Non-binary,Rodneystad,Banker,Salaried,304558,850,0.21,0,284640,2024-03-13
1548,28,Non-binary,Chadborough,Product Manager,Freelance,1731254,466,0.54,0,58776,2025-10-01
1549,39,Female,Lake Williamborough,Designer,Freelance,1953619,713,0.45,587831,499921,2023-04-30
1550,39,Female,Port Stephenfort,Data Scientist,Salaried,689296,850,0.15,0,328318,2024-01-16
1551,23,Male,Lisaton,Consultant,Freelance,300534,820,0.19,644449,76051,2020-10-03
1552,35,Female,New Dawn,Data Scientist,Salaried,1470254,850,0.32,0,499921,2020-10-16
1553,40,Male,South Sandraport,Sales,Salaried,1663014,850,0.26,0,146667,2023-12-17
1554,28,Male,Jacobchester,Software Engineer,Freelance,1247088,531,0.0,130009,475315,2024-06-19
1555,38,Female,West Kimberly,Consultant,Contract,746613,850,0.42,12258,383935,2022-08-24
1556,23,Male,East Jenniferberg,Data Scientist,Freelance,1320604,503,0.41,346845,459780,2021-11-14
1557,39,Male,North Lisaton,Designer,Contract,1832404,814,0.36,15865,386881,2023-02-06
1558,34,Female,Port Valerie,Designer,Freelance,649483,690,0.24,517652,499921,2024-07-12
1559,26,Female,Lake Johnmouth,Banker,Freelance,1919748,850,0.44,0,34414,2020-10-03
1560,32,Male,Port Christopherchester,Consultant,Contract,482676,850,0.16,0,499921,2022-06-08
1561,29,Male,North Davidhaven,Data Scientist,Salaried,1998831,850,0.15,0,464912,2024-06-16
1562,39,Non-binary,South Jenniferhaven,Data Scientist,Salaried,1556308,823,0.42,33960,217538,2023-07-04
1563,36,Male,Bushmouth,Designer,Freelance,1114742,810,0.07,0,423959,2024-08-22
1564,23,Male,East Jessicaborough,Banker,Freelance,1485251,567,0.28,15542,225401,2022-09-26
1565,36,Female,Lake Ricky,Banker,Salaried,1709169,686,0.19,23652,412809,2020-10-03
1566,40,Non-binary,Lake Davidtown,Banker,Freelance,669619,551,0.47,59922,418714,2024-06-07
1567,24,Male,Vickihaven,Consultant,Contract,1194257,850,0.42,0,414875,2023-01-17
1568,36,Female,Port Judy,Product Manager,Freelance,512803,729,0.12,4293,323830,2021-04-27
1569,36,Female,West Colton,Data Scientist,Salaried,735480,698,0.5,0,121362,2025-03-14
1570,29,Female,Port George,Sales,Contract,895739,689,0.6,793675,361794,2020-10-03
1571,35,Non-binary,South Jennifer,Data Scientist,Freelance,1998831,403,0.12,0,235015,2023-03-26
1572,39,Female,East Andrew,Banker,Salaried,471490,692,0.16,414757,194031,2024-01-23
1573,30,Female,South Johnside,Banker,Salaried,383882,607,0.16,0,397410,2020-11-05
1574,32,Non-binary,West Erintown,Consultant,Salaried,1638733,529,0.13,510698,499921,2020-10-10
1575,28,Female,South Mariahfurt,Product Manager,Contract,1998831,722,0.36,0,408770,2024-10-17
1576,26,Non-binary,Lake Russell,Sales,Salaried,745362,683,0.41,419383,418913,2025-01-09
1577,34,Non-binary,Rodriguezshire,Consultant,Salaried,1525063,688,0.6,940142,152548,2023-05-16
1578,33,Non-binary,Lake Lee,Data Scientist,Salaried,818199,838,0.05,0,482371,2024-04-18
1579,30,Non-binary,Davidshire,Designer,Salaried,1998831,739,0.39,72627,274480,2023-09-24
1580,39,Male,Lake Francisco,Consultant,Contract,479234,850,0.6,223973,475522,2024-01-22
1581,37,Female,New Heidi,Software Engineer,Contract,1874006,660,0.6,15516,185090,2021-03-17
1582,34,Non-binary,Matthewville,Software Engineer,Freelance,736757,541,0.55,915181,462486,2020-10-03
1583,33,Male,Elizabethborough,Consultant,Contract,790338,648,0.33,5317,360653,2023-10-08
1584,40,Male,East Sara,Banker,Freelance,355584,774,0.1,27273,90997,2021-10-19
1585,37,Female,Hillville,Banker,Contract,1459098,846,0.09,774394,35914,2025-02-03
1586,38,Male,North Daleport,Product Manager,Freelance,518242,850,0.32,699391,115620,2022-09-16
1587,25,Male,Allenborough,Data Scientist,Freelance,1836990,850,0.44,499961,388246,2023-06-09
1588,34,Male,Robertland,Designer,Salaried,1027077,486,0.08,284796,329828,2024-10-03
1589,40,Female,Lake Williamburgh,Product Manager,Freelance,1235095,401,0.45,40786,499921,2024-04-27
1590,36,Female,Dominguezhaven,Product Manager,Contract,1585184,655,0.33,0,191785,2020-10-03
1591,23,Female,Lake Jessicaland,Data Scientist,Salaried,706283,795,0.54,24303,94791,2022-06-21
1592,31,Female,Nicolefurt,Sales,Contract,1731118,681,0.38,12831,235985,2021-05-11
1593,23,Male,Robertsonmouth,Data Scientist,Freelance,1998831,639,0.08,0,139504,2025-03-23
1594,29,Female,Lake Stanley,Product Manager,Freelance,501369,755,0.11,0,366144,2022-08-08
1595,38,Female,East Johnny,Banker,Freelance,1880235,537,0.56,0,307836,2021-01-04
1596,33,Female,Garciachester,Software Engineer,Freelance,1935011,705,0.37,0,381523,2023-03-25
1597,39,Male,Fordfurt,Designer,Salaried,300534,411,0.47,0,381582,2020-10-03
1598,40,Male,East Barbara,Designer,Freelance,673046,452,0.54,0,281803,2023-04-01
1599,28,Male,Mooreberg,Designer,Freelance,976578,850,0.32,773907,350766,2024-05-08
1600,25,Male,Markchester,Designer,Freelance,1170524,667,0.59,0,304490,2023-12-05
1601,33,Male,South Ashley,Consultant,Salaried,300534,651,0.58,18866,278593,2024-11-11
1602,24,Female,Navarroville,Software Engineer,Freelance,1455137,604,0.0,0,190432,2024-05-13
1603,39,Male,Port Margaret,Designer,Freelance,533807,702,0.08,766792,345102,2025-01-20
1604,34,Male,East Christopher,Sales,Freelance,1393669,418,0.42,0,250280,2020-10-03
1605,27,Non-binary,Jonathanview,Product Manager,Freelance,460265,763,0.41,33690,164057,2021-03-15
1606,36,Female,Gregoryton,Sales,Salaried,1998831,840,0.21,490556,443941,2022-09-15
1607,25,Female,West Donna,Sales,Salaried,1466274,850,0.6,5861,499921,2022-09-18
1608,26,Male,Rodriguezhaven,Consultant,Contract,725828,850,0.46,478635,350062,2023-12-05
1609,23,Male,Jaredfort,Sales,Contract,1859345,627,0.56,333673,492242,2024-11-22
1610,28,Non-binary,Nelsonbury,Sales,Contract,1784213,850,0.51,0,454266,2024-01-10
1611,25,Female,Knightborough,Designer,Contract,486627,850,0.52,846933,408093,2022-01-01
1612,32,Female,East Joseph,Product Manager,Freelance,1839964,756,0.07,0,420665,2025-06-10
1613,38,Female,North William,Sales,Salaried,1998831,762,0.59,0,328764,2024-10-31
1614,35,Non-binary,Vasquezfort,Data Scientist,Freelance,1998831,600,0.08,743813,336597,2023-07-01
1615,35,Female,South Sarah,Sales,Freelance,1998831,850,0.34,0,499921,2021-01-16
1616,23,Female,West Mallory,Data Scientist,Contract,1132414,649,0.03,0,16956,2020-10-03
1617,24,Non-binary,North Tanyaton,Sales,Contract,1955070,700,0.2,883660,277700,2025-02-13
1618,35,Female,New Kurt,Product Manager,Freelance,1637428,850,0.07,463707,118171,2024-12-06
1619,40,Female,Lake Brettfurt,Sales,Freelance,1528116,726,0.36,0,499921,2024-06-01
1620,40,Non-binary,Lake Jamesmouth,Designer,Salaried,1345982,484,0.47,32469,447070,2025-06-28
1621,25,Male,Port Caleb,Sales,Freelance,1864489,799,0.31,0,81472,2022-08-28
1622,37,Male,Davidfurt,Software Engineer,Freelance,581150,593,0.2,106769,393295,2020-10-03
1623,40,Male,West Joseph,Product Manager,Freelance,1538093,774,0.41,0,257386,2022-01-29
1624,31,Male,Bauerfort,Banker,Freelance,649838,759,0.54,13945,8100,2024-01-31
1625,31,Female,Taylorhaven,Designer,Freelance,601036,850,0.36,0,315191,2025-10-01
1626,23,Male,Robersonhaven,Consultant,Contract,1928353,749,0.6,0,499921,2021-10-20
1627,37,Female,Franklinbury,Sales,Freelance,1313972,778,0.52,806393,355301,2022-07-08
1628,27,Female,Kellyfort,Product Manager,Contract,1637848,720,0.28,0,336692,2023-10-30
1629,36,Non-binary,Clarkshire,Sales,Salaried,1998831,740,0.28,43687,221734,2025-01-21
1630,38,Female,Emilymouth,Software Engineer,Salaried,1247040,748,0.6,0,336402,2023-05-29
1631,32,Male,Freemanmouth,Designer,Contract,1477586,661,0.48,0,54890,2020-10-03
1632,30,Female,South Cynthiatown,Designer,Contract,1435935,706,0.14,0,90535,2020-10-03
1633,39,Female,Alejandraton,Sales,Salaried,1499091,605,0.55,18289,499921,2024-05-10
1634,24,Male,North Edward,Product Manager,Contract,1978152,762,0.28,0,1584,2021-02-28
1635,35,Male,Port Andrewfort,Product Manager,Contract,1998831,440,0.38,803976,221501,2025-09-04
1636,23,Male,Denniston,Product Manager,Contract,1827909,850,0.43,0,187152,2024-03-04
1637,36,Female,South Veronica,Consultant,Contract,586309,781,0.53,605826,446308,2024-05-13
1638,23,Female,North Patricia,Sales,Salaried,1153598,555,0.05,0,54501,2020-10-03
1639,27,Male,Kimberlyville,Banker,Freelance,643779,832,0.15,824398,499921,2021-03-27
1640,40,Female,North Samanthachester,Sales,Freelance,727067,565,0.16,0,155142,2024-07-26
1641,39,Male,South Kimberly,Designer,Freelance,1530900,722,0.28,752485,4125,2025-05-26
1642,27,Female,East David,Consultant,Salaried,1780672,478,0.32,12793,499921,2024-12-04
1643,38,Male,Davidborough,Banker,Salaried,1020034,338,0.0,0,160898,2022-10-23
1644,37,Female,Longhaven,Consultant,Contract,1514966,561,0.52,381781,335231,2022-02-03
1645,33,Male,South Rebecca,Product Manager,Freelance,1299640,698,0.02,999134,335880,2024-04-26
1646,23,Male,Lake Ronald,Consultant,Freelance,1998831,850,0.6,620105,379373,2025-03-21
1647,37,Male,Shannonfort,Designer,Contract,704783,701,0.53,0,121332,2020-11-30
1648,26,Male,Deborahhaven,Software Engineer,Freelance,1998831,850,0.42,560216,388115,2024-07-13
1649,37,Non-binary,Port Joanmouth,Designer,Salaried,1751304,438,0.13,482792,243423,2025-08-22
1650,27,Non-binary,Nguyenport,Designer,Contract,1289442,331,0.6,704930,288575,2022-06-14
1651,25,Male,New Brandonland,Designer,Freelance,1903514,850,0.53,346282,420576,2021-02-08
1652,37,Female,Cohenside,Data Scientist,Salaried,1442222,329,0.05,0,150335,2024-04-05
1653,30,Male,New Holly,Data Scientist,Freelance,888061,527,0.0,0,157147,2022-06-17
1654,35,Male,Foxview,Banker,Contract,805675,653,0.6,754966,35150,2022-09-07
1655,36,Non-binary,New Kennethfort,Software Engineer,Contract,1332150,600,0.59,3809,173878,2022-12-07
1656,34,Female,Charlesfurt,Data Scientist,Salaried,896910,835,0.19,374020,102331,2020-10-03
1657,36,Non-binary,Jessicabury,Product Manager,Freelance,1638947,689,0.32,78011,360591,2020-11-19
1658,36,Male,Simsview,Consultant,Freelance,1673497,737,0.15,0,499921,2023-05-21
1659,27,Male,Calebland,Banker,Contract,739479,789,0.52,547482,43935,2021-12-27
1660,25,Male,Harrishaven,Software Engineer,Salaried,1848921,850,0.12,153926,203125,2020-10-03
1661,26,Non-binary,Carlborough,Product Manager,Freelance,1003508,707,0.45,3770,499921,2023-02-27
1662,35,Female,Castrochester,Product Manager,Freelance,1793255,711,0.35,5862,378337,2022-05-24
1663,34,Non-binary,Granttown,Banker,Salaried,1998831,804,0.22,14983,201037,2024-06-24
1664,38,Male,North Aaronmouth,Banker,Freelance,1279256,850,0.08,1652,43290,2020-10-03
1665,35,Male,Lake Erica,Product Manager,Freelance,322959,556,0.0,0,261382,2024-01-15
1666,32,Female,North Kyleside,Data Scientist,Salaried,783115,649,0.07,756038,51550,2022-12-31
1667,23,Male,Lake Deanna,Product Manager,Freelance,1681096,850,0.35,17774,392789,2022-07-23
1668,31,Female,East Joseph,Sales,Salaried,1839389,471,0.56,0,337180,2024-12-19
1669,34,Male,North Cameronfurt,Sales,Salaried,769248,524,0.4,0,499921,2022-11-30
1670,39,Female,Ethanhaven,Sales,Salaried,1736098,850,0.35,0,351769,2021-08-31
1671,27,Male,North Aaronton,Software Engineer,Salaried,1900746,728,0.57,0,487237,2022-02-07
1672,35,Female,Montoyamouth,Sales,Salaried,1579206,850,0.43,183263,452789,2024-05-09
1673,23,Female,Youngbury,Product Manager,Contract,1035547,618,0.24,36679,442919,2025-03-23
1674,40,Female,Blairberg,Data Scientist,Salaried,1589535,700,0.27,12000,359498,2022-03-23
1675,38,Male,Courtneyberg,Data Scientist,Freelance,1998831,452,0.21,0,294292,2022-08-16
1676,37,Male,Lorihaven,Product Manager,Freelance,1294429,835,0.2,455331,292701,2024-10-04
1677,23,Female,East Jamietown,Designer,Contract,794192,584,0.6,638953,433631,2020-10-26
1678,28,Male,Moniquestad,Consultant,Contract,1295554,705,0.24,0,390817,2024-07-27
1679,25,Male,New Jeffreyhaven,Consultant,Contract,1366985,725,0.4,12514,171935,2024-06-14
1680,28,Male,Victoriaton,Sales,Contract,589418,679,0.22,0,237525,2022-02-12
1681,30,Female,Nicoleport,Sales,Contract,1433516,708,0.38,21042,378030,2020-10-03
1682,33,Female,Sandyfort,Data Scientist,Freelance,1645807,776,0.35,0,296850,2020-10-03
1683,26,Non-binary,Port Rebeccamouth,Designer,Salaried,1705148,638,0.02,15845,427739,2024-06-05
1684,31,Female,Lake Anthony,Sales,Salaried,1665104,501,0.22,536751,386043,2022-03-31
1685,29,Female,Larsonville,Designer,Freelance,1750600,762,0.07,0,232076,2021-12-30
1686,40,Male,Loritown,Consultant,Contract,1295434,850,0.59,713142,60087,2024-03-14
1687,26,Non-binary,Thomasview,Sales,Salaried,1998831,583,0.34,0,342803,2024-01-30
1688,38,Male,Gregorychester,Designer,Freelance,476587,762,0.15,528545,405439,2024-11-29
1689,27,Male,Maryborough,Consultant,Contract,890536,488,0.39,471020,363754,2020-10-03
1690,32,Male,New Edward,Data Scientist,Salaried,741726,725,0.15,441794,402824,2022-01-14
1691,36,Male,East Jessica,Product Manager,Contract,1010977,642,0.26,881161,419587,2024-09-09
1692,35,Female,East Maria,Sales,Freelance,1968173,780,0.07,246845,377466,2023-07-06
1693,38,Male,North Cameron,Data Scientist,Contract,300534,671,0.24,875810,398871,2021-11-19
1694,35,Male,Port Jenniferberg,Consultant,Contract,1708730,636,0.16,694202,240487,2021-10-19
1695,33,Male,South Daniel,Banker,Freelance,300534,605,0.46,568179,159944,2021-05-20
1696,31,Male,Lake Nathan,Banker,Contract,527743,459,0.51,493697,388525,2024-01-21
1697,35,Male,Scottville,Product Manager,Contract,1048624,624,0.24,0,418492,2020-10-03
1698,23,Female,Jonathanborough,Designer,Salaried,1896684,700,0.34,0,193192,2022-04-05
1699,40,Male,Andersontown,Data Scientist,Freelance,616070,440,0.04,0,142456,2025-06-06
1700,34,Female,Port Lindsay,Consultant,Contract,1728525,850,0.5,0,50442,2024-06-28
1701,39,Non-binary,Karenchester,Sales,Salaried,1998831,498,0.28,0,261265,2023-02-15
1702,35,Female,Lake Charles,Banker,Salaried,1485647,639,0.31,843783,488509,2020-10-03
1703,29,Male,Claudiamouth,Software Engineer,Freelance,1217078,681,0.08,19148,46557,2024-10-22
1704,27,Male,Natashafurt,Data Scientist,Freelance,721498,713,0.5,0,343011,2020-12-31
1705,39,Female,Megantown,Sales,Salaried,1998831,850,0.52,0,332643,2022-09-05
1706,32,Non-binary,Zacharyton,Software Engineer,Salaried,1998831,640,0.6,863372,450814,2024-12-03
1707,26,Female,West Johnfurt,Data Scientist,Salaried,300534,671,0.32,617573,499921,2020-10-03
1708,36,Female,Glennshire,Software Engineer,Salaried,1588606,428,0.32,0,445479,2022-03-15
1709,36,Female,New Jason,Data Scientist,Salaried,665952,571,0.0,191378,17885,2020-10-03
1710,25,Female,Port Ginaland,Software Engineer,Salaried,962686,786,0.36,0,498675,2024-08-21
1711,40,Male,Michaelberg,Data Scientist,Contract,1214787,714,0.28,1648,323296,2022-02-15
1712,29,Non-binary,Patrickton,Software Engineer,Salaried,1322310,610,0.45,0,214540,2024-12-21
1713,39,Male,South Jerryton,Designer,Freelance,1554350,678,0.23,0,22690,2025-05-17
1714,31,Female,South Victoriafurt,Sales,Contract,1325130,617,0.32,323249,327774,2020-10-03
1715,40,Male,Mcmillanberg,Consultant,Contract,1186659,753,0.52,568208,286624,2021-05-24
1716,25,Male,Lake Ryan,Consultant,Salaried,1422637,850,0.39,454497,499921,2020-10-03
1717,24,Female,Skinnerton,Data Scientist,Salaried,589016,850,0.38,0,234695,2020-10-03
1718,38,Female,Jamesburgh,Software Engineer,Freelance,1424083,850,0.32,0,484668,2024-01-02
1719,36,Female,Robynland,Product Manager,Freelance,572732,636,0.43,999134,408426,2023-01-13
1720,36,Female,East Markside,Product Manager,Freelance,485602,837,0.09,551048,92730,2021-10-20
1721,39,Male,East Jefferyfort,Data Scientist,Salaried,879646,748,0.48,0,410993,2023-06-11
1722,34,Female,Karlborough,Data Scientist,Salaried,787467,850,0.29,690039,359167,2020-10-20
1723,29,Male,East Kathryntown,Data Scientist,Freelance,727250,615,0.33,706610,150353,2024-07-16
1724,39,Female,Smithburgh,Sales,Freelance,1030476,570,0.38,457369,499921,2021-06-29
1725,33,Male,Port Allison,Data Scientist,Contract,1143985,571,0.39,0,161110,2020-10-03
1726,38,Female,Aaronmouth,Designer,Freelance,1150472,414,0.0,0,64535,2020-11-13
1727,36,Female,Marymouth,Software Engineer,Freelance,1005511,850,0.03,0,377970,2024-06-10
1728,37,Male,Lake Stevenhaven,Designer,Salaried,1998831,813,0.6,551797,499921,2020-10-03
1729,33,Female,Kennethshire,Software Engineer,Salaried,743924,823,0.44,0,409210,2023-04-08
1730,34,Female,Cynthiaborough,Data Scientist,Freelance,1613475,611,0.07,0,490559,2021-02-18
1731,23,Male,Patelberg,Sales,Contract,815127,835,0.57,0,436554,2024-09-07
1732,37,Non-binary,South Davidview,Sales,Freelance,1764876,717,0.43,0,214228,2022-12-08
1733,34,Female,West John,Software Engineer,Freelance,1903214,629,0.27,793475,499921,2021-11-19
1734,27,Female,Riverafurt,Sales,Freelance,1503418,585,0.28,0,345163,2024-11-15
1735,38,Non-binary,Danaton,Consultant,Salaried,1850462,648,0.33,0,130746,2023-11-05
1736,29,Female,Whiteport,Sales,Salaried,798569,816,0.34,18103,125811,2023-08-29
1737,40,Female,Josephfurt,Sales,Salaried,676955,409,0.21,0,495041,2024-06-26
1738,32,Male,Reneehaven,Data Scientist,Freelance,1444197,826,0.4,0,51386,2024-10-07
1739,36,Female,Murphyside,Data Scientist,Freelance,950859,827,0.46,0,252793,2021-08-06
1740,37,Non-binary,Lake Mistymouth,Consultant,Contract,717129,702,0.42,0,491881,2024-11-30
1741,38,Female,Lake Sydney,Banker,Contract,771061,747,0.37,0,202495,2022-03-22
1742,23,Female,Wheelerchester,Sales,Salaried,1685087,809,0.4,778,1052,2020-10-03
1743,32,Female,Knightland,Consultant,Contract,1335929,850,0.57,12826,440635,2021-03-14
1744,35,Female,West Paul,Designer,Contract,1998831,685,0.29,0,250287,2024-09-30
1745,38,Male,Berrybury,Consultant,Freelance,1805980,790,0.17,189379,25077,2023-02-01
1746,37,Female,Sotofurt,Banker,Salaried,1681724,850,0.5,0,188928,2022-03-03
1747,37,Male,Williamsshire,Designer,Freelance,1503580,850,0.57,2330,310074,2020-10-03
1748,31,Female,Juanville,Product Manager,Salaried,1111525,751,0.31,0,411027,2021-08-16
1749,38,Male,North Eric,Data Scientist,Contract,576276,613,0.14,0,288017,2024-04-30
1750,38,Male,North Lauren,Banker,Salaried,1850291,850,0.01,0,434082,2020-10-03
1751,24,Male,West Kaylaton,Product Manager,Freelance,731564,474,0.1,682257,242349,2023-02-25
1752,40,Female,Jenniferport,Data Scientist,Salaried,1918058,850,0.36,0,161581,2024-06-26
1753,29,Female,Lake Benjamin,Product Manager,Freelance,1563466,614,0.31,19865,499921,2025-08-02
1754,35,Non-binary,North Shannonfort,Software Engineer,Salaried,1938936,397,0.39,0,187662,2024-10-26
1755,37,Male,North Nicholas,Banker,Contract,1137532,566,0.39,0,66875,2025-02-11
1756,40,Non-binary,Reeveston,Consultant,Salaried,705427,369,0.27,0,183054,2023-04-07
1757,39,Female,Richardhaven,Data Scientist,Salaried,508582,531,0.33,721786,128688,2023-11-15
1758,40,Female,Hardyview,Sales,Salaried,1560913,641,0.16,447412,184146,2024-03-23
